timestamp,temp_ampent,temp_object,pressure,humidity,gas_res,nh3_raw,co_raw,co2,Tvoc,no2_raw
,30.430,57.590,1007.000,30.396,13110.000,22.000,19.000,3570,4070,21.000
,30.430,57.590,1007.000,30.236,14799.000,29.000,49.000,2794,2421,29.000
,30.470,57.330,1007.000,29.825,18950.000,28.000,50.000,2837,2517,29.000
,30.470,57.970,1007.000,25.594,24333.000,22.000,36.000,2492,1763,23.000
,30.470,57.410,1007.000,21.717,21643.000,23.000,34.000,14610,27659,22.000
,30.610,58.210,1007.000,32.617,7200.000,23.000,19.000,11467,20977,21.000
,30.630,57.950,1007.000,41.118,4649.000,16.000,20.000,2837,2517,39.000
,30.590,56.510,1007.000,33.870,8071.000,17.000,18.000,20083,29206,17.000
,30.530,57.990,1007.000,30.958,12924.000,21.000,17.000,2730,2291,21.000
,30.570,57.890,1007.000,24.900,18532.000,19.000,16.000,4054,5130,21.000
,30.530,57.050,1007.000,24.989,17099.000,22.000,22.000,3454,3819,25.000
,30.410,56.370,1007.000,26.990,18483.000,21.000,25.000,12128,22354,20.000
,30.270,57.490,1007.000,27.846,16005.000,23.000,27.000,16480,29206,25.000
,30.050,55.410,1007.000,26.143,25498.000,13.000,16.000,20725,29206,19.000
,29.730,55.870,1007.000,22.765,32539.000,28.000,29.000,7227,11867,27.000
,29.350,56.130,1007.000,20.936,39137.000,33.000,70.000,13397,25058,30.000
,29.010,56.170,1007.000,21.146,42931.000,27.000,39.000,23803,29206,27.000
,28.810,55.910,1007.000,20.975,47540.000,24.000,25.000,11685,21407,23.000
,28.790,57.810,1007.000,26.208,9689.000,22.000,17.000,4791,6689,19.000
,29.010,57.610,1007.000,29.379,23932.000,16.000,11.000,2799,2433,19.000
,29.090,56.850,1007.000,27.947,27091.000,16.000,0.000,8020,13608,16.000
,29.150,56.690,1007.000,29.377,20623.000,16.000,0.000,7227,11867,16.000
,29.150,56.910,1007.000,29.257,16190.000,19.000,16.000,16044,29206,21.000
,29.230,56.110,1007.000,33.500,22098.000,19.000,0.000,32090,29206,21.000
,29.150,57.630,1007.000,28.978,11200.000,17.000,15.000,22937,29206,16.000
,29.090,55.630,1007.000,30.049,20828.000,21.000,20.000,20083,29206,19.000
,28.950,55.790,1007.000,28.722,27881.000,21.000,20.000,13657,25658,21.000
,28.710,55.450,1007.000,24.978,35031.000,16.000,0.000,22893,29206,16.000
,28.470,55.370,1007.000,22.058,42284.000,16.000,0.000,20705,29206,17.000
,28.210,55.130,1007.000,23.170,30868.000,16.000,0.000,18876,29206,17.000
,28.090,55.510,1007.000,25.098,36938.000,18.000,4.000,3543,4011,16.000
,28.050,55.570,1007.000,27.652,34571.000,16.000,0.000,4028,5065,13.000
,28.030,56.650,1007.000,25.968,36777.000,18.000,6.000,6620,10582,17.000
,29.330,63.570,1007.000,50.596,1877.000,20.000,19.000,6620,10582,18.000
,30.010,54.750,1007.000,58.829,3974.000,16.000,16.000,4252,5521,16.000
,30.210,55.830,1007.000,40.678,9946.000,25.000,48.000,5351,7861,22.000
,30.330,57.670,1007.000,27.271,10708.000,24.000,33.000,6001,9270,24.000
,30.570,56.890,1007.000,25.237,4417.000,27.000,31.000,3543,4011,22.000
,30.650,57.110,1007.000,26.410,13326.000,21.000,47.000,3914,4814,23.000
,30.710,57.170,1007.000,24.351,17870.000,25.000,48.000,8232,14011,30.000
,30.790,56.970,1007.000,25.844,7013.000,21.000,17.000,11673,21359,17.000
,30.790,56.110,1007.000,29.522,7383.000,29.000,19.000,20064,29206,20.000
,30.890,57.050,1007.000,31.958,7658.000,32.000,19.000,3686,4313,25.000
,30.930,56.030,1007.000,32.209,7806.000,23.000,2.000,32768,29206,16.000
,30.750,55.610,1007.000,30.043,14315.000,17.000,1.000,5776,8790,16.000
,30.830,58.570,1007.000,31.607,14553.000,17.000,15.000,6620,10582,16.000
,30.930,57.210,1007.000,32.764,10318.000,17.000,2.000,6360,10016,16.000
,31.090,60.750,1007.000,31.692,2540.000,16.000,15.000,5672,8577,15.000
,31.250,55.690,1007.000,37.488,6520.000,19.000,15.000,19467,29206,16.000
,31.330,56.330,1007.000,32.669,8847.000,16.000,14.000,12845,23889,21.000
,31.310,55.870,1007.000,31.135,13301.000,16.000,18.000,8105,13791,16.000
,31.350,56.130,1007.000,32.276,4228.000,19.000,16.000,5220,7588,17.000
,31.490,56.090,1007.000,30.876,9761.000,18.000,18.000,6057,9370,17.000
,31.510,56.410,1007.000,27.151,13807.000,19.000,17.000,7213,11852,18.000
,31.670,57.090,1007.000,25.653,9006.000,16.000,16.000,6115,9508,17.000
,31.810,57.090,1007.000,28.551,11660.000,16.000,17.000,4309,5636,33.000
,31.810,56.630,1007.000,26.019,18881.000,16.000,19.000,3357,3610,16.000
,31.790,55.950,1007.000,24.704,18967.000,19.000,16.000,3728,4405,16.000
,31.770,56.470,1007.000,23.854,24778.000,16.000,21.000,4116,5224,20.000
,31.670,55.730,1007.000,22.022,19495.000,19.000,16.000,3325,3548,22.000
,31.570,56.050,1007.000,20.397,28856.000,16.000,16.000,4337,5708,19.000
,31.390,56.630,1007.000,23.093,16880.000,18.000,15.000,4786,6669,15.000
,31.290,55.650,1007.000,26.300,24263.000,14.000,0.000,2959,2756,16.000
,31.170,56.030,1007.000,22.031,26345.000,14.000,0.000,2820,2474,16.000
,31.110,56.230,1007.000,20.049,34122.000,16.000,13.000,3935,4863,16.000
,31.130,56.670,1007.000,23.920,7108.000,23.000,27.000,8105,13791,23.000
,31.170,56.490,1007.000,28.598,18663.000,16.000,0.000,3486,3883,16.000
,31.090,56.110,1007.000,25.949,4128.000,13.000,15.000,4116,5224,16.000
,31.070,55.750,1007.000,30.577,13437.000,17.000,23.000,3028,2903,21.000
,31.070,56.970,1007.000,31.091,3496.000,27.000,46.000,4396,5839,29.000
,31.050,56.450,1007.000,35.062,4026.000,19.000,16.000,10031,17865,17.000
,31.050,55.510,1007.000,39.092,6528.000,21.000,16.000,5139,7401,17.000
,30.890,56.490,1007.000,30.822,11740.000,16.000,13.000,5094,7316,19.000
,30.790,56.030,1007.000,27.874,18039.000,16.000,0.000,3294,3474,16.000
,30.710,55.730,1007.000,25.151,18306.000,16.000,14.000,3914,4814,16.000
,30.570,56.910,1007.000,22.727,13835.000,21.000,25.000,3241,3367,18.000
,30.590,55.570,1007.000,23.856,22428.000,16.000,16.000,3605,4144,18.000
,30.610,56.330,1007.000,26.083,12940.000,7.000,0.000,6483,10298,15.000
,30.510,55.530,1007.000,25.409,22098.000,21.000,26.000,3935,4863,24.000
,30.470,55.930,1007.000,24.376,24277.000,14.000,30.000,3309,3509,20.000
,30.510,57.550,1007.000,23.113,16989.000,16.000,16.000,6057,9370,18.000
,30.430,55.250,1007.000,23.104,27955.000,7.000,0.000,3132,3135,16.000
,30.430,55.490,1007.000,22.898,31398.000,22.000,60.000,3914,4814,22.000
,30.410,55.230,1007.000,26.150,33524.000,19.000,16.000,3686,4313,19.000
,30.390,55.890,1007.000,28.046,18070.000,11.000,10.000,5618,8466,19.000
,30.430,56.270,1007.000,32.384,18116.000,18.000,29.000,3373,3651,22.000
,30.430,55.790,1007.000,31.349,18515.000,13.000,2.000,3294,3474,16.000
,30.430,56.870,1007.000,29.414,10697.000,19.000,27.000,4001,5014,17.000
,30.430,55.150,1007.000,27.773,19938.000,9.000,0.000,4719,6518,16.000
,30.530,57.870,1007.000,36.858,7367.000,20.000,18.000,13371,25030,21.000
,31.030,59.630,1007.000,51.426,2733.000,16.000,4.000,8232,14011,16.000
,31.590,57.990,1007.000,63.383,1164.000,19.000,16.000,7374,12191,18.000
,32.470,56.250,1007.000,71.010,2619.000,16.000,13.000,12353,22796,17.000
,32.370,55.690,1007.000,46.908,2626.000,18.000,18.000,10878,19740,22.000
,32.330,56.370,1007.000,34.522,5268.000,19.000,0.000,4370,5767,16.000
,32.170,56.210,1007.000,25.518,10621.000,17.000,33.000,4050,5114,20.000
,32.050,56.050,1007.000,21.919,3735.000,13.000,0.000,3954,4895,16.000
,31.910,55.850,1007.000,23.786,8773.000,17.000,14.000,4028,5065,18.000
,31.750,55.650,1007.000,25.390,14553.000,21.000,25.000,4519,6088,20.000
,31.590,56.530,1007.000,25.750,16116.000,10.000,0.000,11080,20126,14.000
,31.550,55.870,1007.000,26.893,14132.000,17.000,19.000,3486,3883,19.000
,31.590,58.330,1007.000,27.209,5015.000,9.000,1.000,4280,5582,16.000
,31.670,56.870,1007.000,31.558,10168.000,18.000,12.000,6422,10161,16.000
,31.690,55.530,1007.000,33.212,13899.000,17.000,32.000,5310,7784,21.000
,31.690,55.030,1007.000,26.281,13673.000,20.000,15.000,4786,6669,13.000
,31.710,56.030,1007.000,22.743,6648.000,27.000,30.000,3523,3967,25.000
,31.610,55.530,1007.000,22.087,15969.000,7.000,0.000,3259,3400,13.000
,31.590,55.790,1007.000,21.618,15896.000,17.000,38.000,3486,3883,21.000
,31.570,55.890,1007.000,21.837,21732.000,16.000,0.000,4081,5173,15.000
,31.590,56.350,1007.000,28.102,10621.000,28.000,30.000,3587,4100,25.000
,31.670,56.030,1007.000,30.395,18354.000,15.000,0.000,3325,3548,16.000
,31.650,55.910,1007.000,23.615,24633.000,21.000,21.000,5539,8281,17.000
,31.670,56.050,1007.000,25.013,17141.000,16.000,13.000,7049,11498,16.000
,31.710,54.950,1007.000,26.228,9513.000,16.000,16.000,3357,3610,18.000
,31.690,55.250,1007.000,23.363,17719.000,21.000,32.000,3428,3770,16.000
,31.550,55.510,1007.000,22.568,11117.000,15.000,11.000,4081,5173,15.000
,31.390,55.370,1007.000,23.686,19567.000,16.000,16.000,3914,4814,17.000
,31.310,55.850,1007.000,23.650,26312.000,22.000,50.000,3753,4458,19.000
,31.290,56.330,1007.000,24.614,6627.000,19.000,16.000,3889,4766,21.000
,31.230,55.070,1007.000,24.313,18338.000,16.000,10.000,3870,4718,21.000
,31.130,55.430,1007.000,23.486,7065.000,17.000,15.000,7833,13190,16.000
,31.190,55.750,1007.000,32.791,6420.000,19.000,18.000,4425,5894,17.000
,31.230,55.670,1007.000,26.483,15813.000,16.000,0.000,3450,3805,16.000
,31.230,55.950,1007.000,23.883,22843.000,16.000,16.000,3543,4011,16.000
,31.150,55.370,1007.000,22.474,26696.000,27.000,45.000,3753,4458,18.000
,31.070,55.450,1007.000,26.293,28524.000,16.000,0.000,3506,3926,15.000
,30.970,55.250,1007.000,24.292,20443.000,17.000,16.000,4938,6990,19.000
,30.930,55.410,1007.000,25.464,27338.000,16.000,21.000,4196,5400,17.000
,30.810,55.190,1007.000,22.993,30845.000,16.000,16.000,4396,5839,15.000
,30.690,55.130,1007.000,22.890,32998.000,15.000,31.000,3914,4814,21.000
,30.630,55.190,1007.000,23.047,29988.000,11.000,0.000,4519,6088,20.000
,30.530,54.310,1007.000,22.873,33902.000,16.000,13.000,5175,7487,16.000
,30.490,54.510,1007.000,22.729,36809.000,25.000,37.000,4370,5767,21.000
,30.610,55.130,1007.000,23.857,23350.000,22.000,16.000,4750,6585,18.000
,30.790,54.890,1007.000,27.737,23743.000,12.000,5.000,7913,13353,16.000
,31.050,54.870,1007.000,43.375,20168.000,14.000,17.000,4028,5065,19.000
,31.090,55.410,1007.000,31.461,24763.000,18.000,33.000,5175,7487,19.000
,31.170,55.450,1007.000,25.872,28067.000,16.000,5.000,8105,13791,16.000
,31.250,55.570,1007.000,25.713,27716.000,25.000,21.000,4786,6669,22.000
,31.330,55.310,1007.000,24.597,29237.000,15.000,0.000,4782,6660,15.000
,31.230,54.950,1007.000,27.162,28718.000,2.000,21.000,4392,5830,23.000
,31.170,54.930,1007.000,24.500,16521.000,16.000,2.000,4276,5574,16.000
,31.110,54.910,1007.000,23.020,26279.000,17.000,16.000,3389,3686,19.000
,31.050,54.690,1007.000,20.536,34828.000,17.000,15.000,4276,5574,17.000
,30.930,54.590,1007.000,21.487,26262.000,16.000,14.000,14581,27598,17.000
,31.130,55.350,1007.000,29.163,24489.000,16.000,23.000,22143,29206,16.000
,31.110,55.050,1007.000,29.344,16228.000,26.000,43.000,3223,3334,26.000
,31.110,55.910,1007.000,26.546,17240.000,11.000,0.000,3144,3155,16.000
,31.110,55.470,1007.000,23.872,26181.000,17.000,18.000,3189,3253,16.000
,31.090,54.730,1007.000,22.351,32921.000,17.000,16.000,4515,6087,16.000
,30.970,55.050,1007.000,20.530,36458.000,11.000,0.000,3269,3433,16.000
,30.850,55.190,1007.000,19.221,34514.000,18.000,15.000,3584,4106,20.000
,30.910,55.370,1007.000,23.633,19585.000,11.000,4.000,4714,6517,17.000
,30.950,56.370,1007.000,25.180,10198.000,21.000,27.000,6743,10851,22.000
,31.130,56.790,1007.000,29.815,15932.000,13.000,5.000,6289,9874,16.000
,32.010,56.070,1007.000,40.057,8722.000,20.000,17.000,29164,29206,17.000
,32.510,55.370,1007.000,44.448,4029.000,15.000,2.000,4972,7068,13.000
,32.550,54.730,1007.000,39.020,9937.000,18.000,23.000,5255,7664,18.000
,32.570,55.370,1007.000,28.253,12197.000,16.000,0.000,13083,24429,16.000
,32.690,54.550,1007.000,26.962,15567.000,16.000,17.000,4140,5283,18.000
,32.570,55.110,1007.000,24.124,21206.000,20.000,16.000,3425,3763,19.000
,32.370,54.630,1007.000,20.793,26561.000,19.000,7.000,3406,3721,18.000
,32.250,54.590,1007.000,20.159,23298.000,27.000,20.000,5580,8373,23.000
,32.230,54.750,1007.000,25.022,20684.000,18.000,9.000,4782,6660,18.000
,32.090,54.690,1007.000,25.607,7127.000,23.000,25.000,4545,6144,20.000
,32.090,54.890,1007.000,24.691,14665.000,30.000,33.000,3626,4188,21.000
,32.130,55.510,1007.000,31.435,10829.000,19.000,0.000,3389,3686,16.000
,32.090,54.790,1007.000,27.980,14543.000,16.000,3.000,4192,5392,19.000
,31.970,55.750,1007.000,24.602,9880.000,27.000,52.000,4392,5830,19.000
,31.950,54.550,1007.000,26.423,14047.000,3.000,1.000,9429,16599,16.000
,32.010,54.310,1007.000,33.346,11940.000,22.000,24.000,11236,20496,19.000
,32.310,57.050,1007.000,48.891,3760.000,17.000,15.000,3750,4451,20.000
,32.150,55.150,1007.000,31.716,10379.000,25.000,29.000,9429,16599,22.000
,32.970,57.310,1007.000,47.864,1376.000,21.000,16.000,9868,17526,21.000
,34.390,61.310,1007.000,76.948,741.000,16.000,15.000,32768,29206,16.000
,35.910,55.270,1007.000,71.951,1034.000,16.000,0.000,15266,29061,16.000
,35.550,56.410,1007.000,41.716,900.000,20.000,34.000,7735,13014,16.000
,35.530,55.470,1007.000,43.645,1061.000,16.000,17.000,5433,8077,17.000
,36.190,60.510,1007.000,58.373,785.000,18.000,17.000,8668,14962,20.000
,36.190,53.870,1007.000,43.189,2991.000,16.000,16.000,3540,4004,17.000
,35.670,54.450,1007.000,28.460,5247.000,16.000,0.000,3503,3919,16.000
,35.470,55.410,1007.000,25.574,7760.000,21.000,19.000,3483,3876,19.000
,35.190,54.530,1007.000,23.219,5897.000,14.000,7.000,4164,5334,18.000
,34.950,55.910,1007.000,23.063,11093.000,22.000,47.000,3291,3468,21.000
,34.690,54.990,1007.000,22.177,11469.000,11.000,0.000,3725,4398,16.000
,34.510,54.910,1007.000,25.883,7478.000,21.000,22.000,3269,3433,21.000
,34.290,55.310,1007.000,23.563,13655.000,14.000,6.000,10022,17845,16.000
,34.250,54.610,1007.000,27.275,4054.000,24.000,34.000,8449,14502,29.000
,34.290,54.230,1007.000,38.389,8095.000,18.000,16.000,11877,21833,22.000
,34.030,55.130,1007.000,27.194,7430.000,16.000,19.000,10692,19264,21.000
,33.870,54.930,1007.000,25.976,12354.000,16.000,14.000,5481,8179,18.000
,33.610,54.610,1007.000,24.057,11609.000,15.000,0.000,3771,4497,13.000
,33.390,54.610,1007.000,23.626,17099.000,17.000,21.000,4333,5699,19.000
,33.190,54.590,1007.000,23.474,20807.000,11.000,0.000,8786,15223,15.000
,33.010,53.470,1007.000,23.725,24503.000,17.000,18.000,26719,29206,19.000
,32.830,55.110,1007.000,26.727,21732.000,15.000,1.000,5996,9258,19.000
,32.850,55.490,1007.000,26.926,18747.000,19.000,18.000,3885,4766,21.000
,32.870,54.510,1007.000,26.739,14936.000,16.000,6.000,4545,6144,16.000
,32.810,55.890,1007.000,27.009,12621.000,19.000,18.000,4580,6231,22.000
,32.870,54.450,1007.000,31.165,17824.000,12.000,3.000,4485,6013,14.000
,32.750,54.170,1007.000,23.319,23043.000,25.000,39.000,5346,7850,21.000
,32.530,54.450,1007.000,24.521,14624.000,21.000,33.000,32768,29206,21.000
,32.250,54.610,1007.000,24.930,16586.000,16.000,3.000,4485,6013,16.000
,32.230,54.730,1007.000,24.270,24518.000,23.000,51.000,14254,26914,26.000
,32.130,54.490,1007.000,26.774,21665.000,16.000,16.000,4971,7048,17.000
,32.090,54.150,1007.000,27.376,23376.000,19.000,22.000,3767,4482,21.000
,31.950,54.190,1007.000,24.029,27552.000,20.000,16.000,4040,5097,17.000
,31.870,53.670,1007.000,21.742,22768.000,26.000,23.000,4160,5317,29.000
,31.770,54.490,1007.000,23.600,8489.000,21.000,15.000,5570,8362,16.000
,31.770,54.350,1007.000,26.899,13664.000,22.000,32.000,4673,6431,23.000
,31.650,53.930,1007.000,25.528,8862.000,16.000,0.000,3557,4041,16.000
,31.530,53.850,1007.000,23.140,20603.000,23.000,29.000,3534,3996,20.000
,31.290,54.310,1007.000,22.684,18370.000,9.000,0.000,3514,3953,15.000
,31.150,54.790,1007.000,22.472,16079.000,16.000,18.000,3534,3996,21.000
,31.130,54.990,1007.000,23.487,10032.000,16.000,0.000,3557,4041,16.000
,31.150,54.550,1007.000,22.623,23273.000,19.000,18.000,3767,4482,19.000
,31.090,54.190,1007.000,21.443,25391.000,15.000,13.000,3557,4041,16.000
,30.950,53.810,1007.000,20.835,32818.000,19.000,25.000,3477,3869,25.000
,30.790,54.030,1007.000,19.407,40611.000,18.000,13.000,9031,15700,16.000
,30.790,54.130,1007.000,24.544,27480.000,30.000,48.000,5081,7296,30.000
,30.830,54.150,1007.000,30.165,30181.000,15.000,14.000,3862,4710,22.000
,30.830,54.090,1007.000,25.162,28048.000,22.000,48.000,11049,20106,26.000
,30.810,54.670,1007.000,28.754,8621.000,13.000,0.000,11049,20106,11.000
,31.090,54.910,1007.000,40.308,6773.000,16.000,27.000,5001,7130,23.000
,31.050,54.990,1007.000,36.469,11647.000,16.000,0.000,4610,6287,12.000
,31.030,54.770,1007.000,29.442,18116.000,17.000,16.000,3580,4092,29.000
,30.950,54.930,1007.000,23.375,17527.000,22.000,18.000,5376,7927,18.000
,30.930,54.950,1007.000,24.030,12539.000,16.000,11.000,4477,6003,16.000
,30.850,54.990,1007.000,29.726,13385.000,18.000,29.000,5245,7653,26.000
,30.810,54.670,1007.000,28.055,13045.000,16.000,14.000,5245,7653,16.000
,30.730,56.650,1007.000,30.942,4568.000,16.000,0.000,10163,18156,15.000
,30.710,54.270,1007.000,28.452,12002.000,16.000,15.000,3792,4528,17.000
,30.650,54.190,1007.000,22.786,16975.000,21.000,35.000,3557,4041,26.000
,30.570,54.150,1007.000,20.397,24333.000,11.000,0.000,3477,3869,14.000
,30.490,53.970,1007.000,19.059,31421.000,22.000,25.000,3461,3834,21.000
,30.330,53.890,1007.000,19.300,12246.000,16.000,3.000,8441,14467,15.000
,30.570,54.670,1007.000,26.818,10003.000,26.000,26.000,4329,5681,16.000
,30.710,53.890,1007.000,28.800,16652.000,11.000,0.000,6348,9990,16.000
,30.810,55.130,1007.000,28.745,10217.000,16.000,16.000,12329,22759,15.000
,31.090,56.090,1007.000,31.625,9871.000,21.000,20.000,15624,29206,37.000
,31.310,54.410,1007.000,31.283,10741.000,20.000,16.000,6211,9718,22.000
,31.330,53.970,1007.000,29.119,16079.000,13.000,0.000,3904,4806,12.000
,31.230,53.730,1007.000,22.634,21270.000,20.000,29.000,5039,7213,23.000
,31.110,54.170,1007.000,21.120,19315.000,23.000,18.000,4673,6431,19.000
,31.030,54.710,1007.000,24.021,24418.000,19.000,12.000,5124,7390,17.000
,31.030,54.510,1007.000,25.707,24362.000,14.000,4.000,3862,4710,15.000
,30.910,53.490,1007.000,21.140,31970.000,29.000,53.000,3679,4297,25.000
,30.690,53.650,1007.000,20.074,36938.000,21.000,19.000,3441,3791,16.000
,30.450,53.790,1007.000,19.346,33604.000,16.000,21.000,7118,11646,22.000
,30.310,54.150,1007.000,21.743,30030.000,16.000,16.000,4184,5383,16.000
,30.270,54.530,1007.000,21.624,38848.000,16.000,11.000,4019,5048,19.000
,30.250,53.690,1007.000,21.566,41410.000,5.000,0.000,3557,4041,10.000
,30.210,53.630,1007.000,20.232,27734.000,13.000,4.000,18292,29206,16.000
,30.150,53.990,1007.000,23.912,31825.000,11.000,0.000,8554,14694,16.000
,30.270,55.910,1007.000,24.011,16652.000,5.000,0.000,5205,7567,16.000
,30.330,54.010,1007.000,29.001,17916.000,17.000,16.000,4572,6221,17.000
,30.410,54.170,1007.000,25.169,27109.000,22.000,42.000,5990,9234,26.000
,30.430,53.930,1007.000,22.193,29217.000,16.000,37.000,10003,17824,23.000
,30.370,54.190,1007.000,23.633,28601.000,16.000,16.000,4140,5266,16.000
,30.250,54.330,1007.000,22.280,35625.000,19.000,9.000,4220,5452,16.000
,30.250,54.230,1007.000,23.105,36052.000,14.000,0.000,3833,4638,11.000
,30.190,54.130,1007.000,21.608,41047.000,14.000,0.000,6528,10392,17.000
,30.110,54.510,1007.000,20.904,44663.000,28.000,55.000,4446,5940,27.000
,30.090,53.790,1007.000,19.908,48923.000,20.000,12.000,4216,5444,20.000
,30.150,54.550,1007.000,22.602,21710.000,12.000,14.000,4999,7120,15.000
,30.070,54.790,1007.000,23.990,31922.000,21.000,27.000,3763,4481,25.000
,30.050,54.330,1007.000,21.318,27716.000,19.000,13.000,3577,4085,16.000
,29.990,54.230,1007.000,21.802,28563.000,9.000,5.000,3789,4521,9.000
,29.950,54.450,1007.000,23.556,26832.000,22.000,22.000,3859,4702,23.000
,29.930,53.730,1007.000,23.832,27955.000,16.000,17.000,6880,11131,17.000
,29.990,53.850,1007.000,26.261,32895.000,12.000,0.000,11639,21287,7.000
,30.030,54.610,1007.000,27.005,33024.000,23.000,44.000,32768,29206,31.000
,30.190,55.190,1007.000,25.334,14345.000,27.000,29.000,18839,29206,26.000
,30.330,54.530,1007.000,32.144,6496.000,17.000,16.000,6601,10541,20.000
,30.410,54.370,1007.000,30.678,7074.000,19.000,17.000,20645,29206,16.000
,30.670,55.410,1007.000,34.133,5263.000,18.000,5.000,12808,23809,18.000
,30.970,54.750,1007.000,39.075,4925.000,16.000,0.000,31970,29206,16.000
,31.270,53.890,1007.000,41.135,4231.000,19.000,14.000,10847,19673,17.000
,31.310,53.650,1007.000,38.748,10730.000,14.000,14.000,5335,7828,16.000
,31.130,54.630,1007.000,30.138,10741.000,19.000,17.000,3620,4166,21.000
,30.950,54.610,1007.000,27.255,10369.000,12.000,3.000,6103,9482,16.000
,30.930,54.150,1007.000,26.479,18306.000,18.000,27.000,4886,6879,19.000
,30.930,54.170,1007.000,24.725,22333.000,16.000,0.000,4966,7051,15.000
,30.870,54.590,1007.000,25.585,21422.000,19.000,25.000,3878,4742,16.000
,30.730,54.030,1007.000,23.783,28718.000,16.000,0.000,3496,3905,14.000
,30.630,53.510,1007.000,21.384,35119.000,22.000,27.000,7617,12701,22.000
,30.630,54.490,1007.000,25.098,27004.000,13.000,0.000,4852,6810,11.000
,30.610,54.090,1007.000,21.600,25764.000,27.000,32.000,5038,7202,28.000
,30.590,55.050,1007.000,22.889,10920.000,11.000,0.000,25618,29206,11.000
,30.610,54.310,1007.000,27.929,17615.000,18.000,16.000,9419,16541,18.000
,30.470,53.990,1007.000,27.934,24461.000,19.000,16.000,4156,5316,19.000
,30.270,53.670,1007.000,25.797,21466.000,14.000,0.000,3480,3862,13.000
,30.110,54.190,1007.000,25.145,30160.000,22.000,51.000,3460,3827,29.000
